Año,activa,ag_tech,agricultura_de_precision,bioinsumos,bpa_total,caminos_rurales,capacitacion,certificaciones,cuenta,economia_circular,efic_energ_y_energia_renov,eje_alianza,eje_persona,eje_planeta,eje_prosperidad,geometry,gestion_de_riesgo,id,indic_agro,integ_comunidad,manejo_de_cultivo_int,manejo_ganaderia_integrada,n_explotacion,nutricion_suelo,participacion_grup_asociativo,pasturas_implantadas,plan_pecuario,polinizacion,responsabilidad_social,rotacion_gramineas,sistema_terraza,superficie,superficie_bpa,tecn_pecuaria,tranqueras_abiertas,trazabilidad,centroide_proj,lon,lat,departamen,localidad
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064297,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444237.768115133 6634340.604308112),No reportado,bpa2023.1835,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444237.792225218 6634340.553084238),-63.580427,-30.427299,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064131,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4445029.928432942 6634279.450976942),No reportado,bpa2023.1836,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4445029.912404765 6634279.463390224),-63.572185,-30.427887,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064025,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444794.157090927 6634318.167417914),No reportado,bpa2023.1837,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444794.173130818 6634318.163290874),-63.574637,-30.427527,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064017,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444794.168942633 6634410.407381311),No reportado,bpa2023.1838,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444794.173138667 6634410.363006717),-63.574632,-30.426695,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064165,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4445029.944145201 6634162.377359936),No reportado,bpa2023.1839,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.370000,1.370000,No reportado,No reportado,Si,POINT (4445029.912394824 6634162.363751095),-63.572191,-30.428943,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064076,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444916.978020616 6634557.261706567),No reportado,bpa2023.1840,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444916.962774659 6634557.262543561),-63.573346,-30.425376,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063622,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444564.933749814 6635616.008464257),No reportado,bpa2023.1841,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444564.913944695 6635616.059309053),-63.576954,-30.415810,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064475,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444053.842175158 6634012.051694495),No reportado,bpa2023.1842,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444053.853574706 6634011.997733512),-63.582359,-30.430254,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064467,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444079.197999635 6634125.486700488),No reportado,bpa2023.1844,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444079.159211474 6634125.449393248),-63.582089,-30.429232,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064009,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444794.181377223 6634502.5364705715),No reportado,bpa2023.1846,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444794.173146517 6634502.56272255),-63.574627,-30.425864,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064092,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4445029.932031474 6634468.697924385),No reportado,bpa2023.1847,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4445029.912420804 6634468.66280711),-63.572175,-30.426180,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064360,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444013.4042122485 6634271.49034819),No reportado,bpa2023.1848,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444013.380093788 6634271.512555061),-63.582766,-30.427912,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063975,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444794.181639547 6634786.240582756),No reportado,bpa2023.1850,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444794.173170643 6634786.261848077),-63.574612,-30.423305,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063711,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444564.918664037 6635223.213154598),No reportado,bpa2023.1851,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444564.91391114 6635223.260520281),-63.576975,-30.419353,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064513,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444252.939782206 6633967.620031452),No reportado,bpa2023.1852,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444252.96006949 6633967.586602968),-63.580289,-30.430664,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064084,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4445029.868343676 6634557.2788953325),No reportado,bpa2023.1853,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4445029.912428301 6634557.262534035),-63.572171,-30.425381,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064190,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4445148.382652839 6634451.890512796),No reportado,bpa2023.1854,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4445148.387056064 6634451.912848758),-63.570943,-30.426337,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064238,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444613.855528847 6634142.415462919),No reportado,bpa2023.1855,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.870000,1.870000,No reportado,No reportado,Si,POINT (4444613.850017515 6634142.360712307),-63.576523,-30.429104,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063665,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444673.549574497 6635419.665223744),No reportado,bpa2023.1856,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444673.543594681 6635419.659905472),-63.575834,-30.417586,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063827,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444673.512270007 6634634.074294791),No reportado,bpa2023.1857,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444673.543527641 6634634.062327453),-63.575876,-30.424672,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064246,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444444.7697789045 6634292.107579009),No reportado,bpa2023.1858,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.310000,1.310000,No reportado,No reportado,Si,POINT (4444444.793603046 6634292.1111012185),-63.578275,-30.427746,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535063673,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444564.877838503 6635419.666022245),No reportado,bpa2023.1859,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444564.913927937 6635419.659914698),-63.576965,-30.417581,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064521,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444159.258270793 6633988.53608044),No reportado,bpa2023.1860,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444159.262895465 6633988.485958491),-63.581263,-30.430471,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064408,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4443813.338704547 6634316.0235979),No reportado,bpa2023.1861,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.140000,1.140000,No reportado,No reportado,Si,POINT (4443813.356295461 6634316.005533602),-63.584846,-30.427501,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064033,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444794.145259018 6634225.927442766),No reportado,bpa2023.1862,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444794.173122966 6634225.963575014),-63.574642,-30.428359,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064068,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444916.948830224 6634657.816300435),No reportado,bpa2023.1863,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444916.962783182 6634657.862233485),-63.573341,-30.424469,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064394,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4443907.98504369 6634295.0045839865),No reportado,bpa2023.1864,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4443907.970773074 6634295.024330096),-63.583862,-30.427695,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064157,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444916.961852487 6634162.359624851),No reportado,bpa2023.1865,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.370000,1.370000,No reportado,No reportado,Si,POINT (4444916.962741115 6634162.363760624),-63.573367,-30.428938,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064432,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4443854.7434441745 6634056.368869036),No reportado,bpa2023.1866,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4443854.74707995 6634056.408864123),-63.584429,-30.429845,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064106,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444916.946554657 6634468.680235888),No reportado,bpa2023.1867,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444916.962767153 6634468.66281664),-63.573351,-30.426175,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350506657092,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444673.562339958 6634529.86120614),No reportado,bpa2023.1868,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.000000,1.000000,No reportado,No reportado,Si,POINT (4444673.543518731 6634529.862648628),-63.575881,-30.425612,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064343,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444132.349379127 6634364.009858089),No reportado,bpa2023.1869,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444132.3829045165 6634364.064859228),-63.581523,-30.427083,TULUMBA,LAS ARRIAS
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,350535064505,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4444278.297559949 6634081.054550472),No reportado,bpa2023.1870,No reportado,No reportado,No reportado,No reportado,La Coquita,No reportado,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,1.120000,1.120000,No reportado,No reportado,Si,POINT (4444278.265706222 6634081.038262725),-63.580019,-30.429642,TULUMBA,LAS ARRIAS
