Año,activa,ag_tech,agricultura_de_precision,bioinsumos,bpa_total,caminos_rurales,capacitacion,certificaciones,cuenta,economia_circular,efic_energ_y_energia_renov,eje_alianza,eje_persona,eje_planeta,eje_prosperidad,geometry,gestion_de_riesgo,id,indic_agro,integ_comunidad,manejo_de_cultivo_int,manejo_ganaderia_integrada,n_explotacion,nutricion_suelo,participacion_grup_asociativo,pasturas_implantadas,plan_pecuario,polinizacion,responsabilidad_social,rotacion_gramineas,sistema_terraza,superficie,superficie_bpa,tecn_pecuaria,tranqueras_abiertas,trazabilidad,centroide_proj,lon,lat,index_right,localidad
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003288,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4397513.506167115 6572165.3986631725),No reportado,bpa2023.1068,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.980000,10.980000,No reportado,No reportado,No reportado,POINT (4397513.478744876 6572165.370893912),-64.072911,-30.984955,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003288,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4397513.506167115 6572165.3986631725),No reportado,bpa2023.1068,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.980000,10.980000,No reportado,No reportado,No reportado,POINT (4397513.478744876 6572165.370893912),-64.072911,-30.984955,344,SINSACATE
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003717,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4401577.410243405 6571584.830942506),No reportado,bpa2023.1072,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401577.419050478 6571584.8046622705),-64.030429,-30.990537,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003415,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4400355.532900951 6572212.379673384),No reportado,bpa2023.1075,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,12.460000,12.450000,No reportado,No reportado,No reportado,POINT (4400355.521883578 6572212.363426917),-64.043158,-30.984775,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003415,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4400355.532900951 6572212.379673384),No reportado,bpa2023.1075,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,12.460000,12.450000,No reportado,No reportado,No reportado,POINT (4400355.521883578 6572212.363426917),-64.043158,-30.984775,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235005124,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402945.985166634 6568550.352264577),No reportado,bpa2023.1079,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.000000,10.000000,No reportado,No reportado,No reportado,POINT (4402945.9721287675 6568550.349315272),-64.016393,-31.018016,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004403,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402947.5221272 6569677.867308995),No reportado,bpa2023.1080,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402947.546781993 6569677.843774086),-64.016269,-31.007848,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004284,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402779.9937067395 6570982.584638766),No reportado,bpa2023.8589,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402780.010623664 6570982.603745096),-64.017898,-30.996068,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003555,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4398929.783903593 6571064.643021189),No reportado,bpa2023.9128,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,11.840000,11.840000,No reportado,No reportado,No reportado,POINT (4398929.8258989705 6571064.676848764),-64.058196,-30.995004,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003555,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4398929.783903593 6571064.643021189),No reportado,bpa2023.9128,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,11.840000,11.840000,No reportado,No reportado,No reportado,POINT (4398929.8258989705 6571064.676848764),-64.058196,-30.995004,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003784,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4401295.709421981 6571295.241692438),No reportado,bpa2023.9327,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4401295.697053637 6571295.239739228),-64.033406,-30.993125,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003903,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4400149.464634081 6571327.557385677),No reportado,bpa2023.9328,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,9.350000,9.350000,No reportado,No reportado,No reportado,POINT (4400149.501575636 6571327.5145889735),-64.045402,-30.992737,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003903,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4400149.464634081 6571327.557385677),No reportado,bpa2023.9328,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,9.350000,9.350000,No reportado,No reportado,No reportado,POINT (4400149.501575636 6571327.5145889735),-64.045402,-30.992737,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235005078,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4403774.162467685 6568309.06089136),No reportado,bpa2023.9330,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,9.970000,9.970000,No reportado,No reportado,No reportado,POINT (4403774.138964311 6568309.021618521),-64.007744,-31.020260,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003636,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402234.7363169985 6571513.166342476),No reportado,bpa2023.9414,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402234.7325877845 6571513.128328827),-64.023555,-30.991238,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004560,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402383.790548022 6569098.415127526),No reportado,bpa2023.9416,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.030000,10.030000,No reportado,No reportado,No reportado,POINT (4402383.836466963 6569098.457156648),-64.022227,-31.013027,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004586,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402016.509495183 6569456.636376139),No reportado,bpa2023.9447,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.020000,10.020000,No reportado,No reportado,No reportado,POINT (4402016.511256663 6569456.63411587),-64.026038,-31.009766,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004161,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4403254.586029422 6571094.365811376),No reportado,bpa2023.9449,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4403254.598170995 6571094.392637929),-64.012919,-30.995099,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003407,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399979.023067624 6572436.274429781),No reportado,bpa2023.9450,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,12.880000,12.880000,No reportado,No reportado,No reportado,POINT (4399979.054282018 6572436.226234813),-64.047077,-30.982724,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003407,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399979.023067624 6572436.274429781),No reportado,bpa2023.9450,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,12.880000,12.880000,No reportado,No reportado,No reportado,POINT (4399979.054282018 6572436.226234813),-64.047077,-30.982724,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004292,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402601.010830581 6571156.701361486),No reportado,bpa2023.9454,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402601.047221039 6571156.724979361),-64.019755,-30.994483,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235005051,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4403406.7731844485 6568666.439981182),No reportado,bpa2023.9455,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,9.970000,9.970000,No reportado,No reportado,No reportado,POINT (4403406.7561046975 6568666.464290264),-64.011557,-31.017007,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004501,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402486.975493967 6569562.317830118),No reportado,bpa2023.9461,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402486.977649249 6569562.287134687),-64.021102,-31.008852,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004888,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4403790.185636039 6569417.964568296),No reportado,bpa2023.9462,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,9.970000,9.970000,No reportado,No reportado,No reportado,POINT (4403790.139430235 6569417.992190297),-64.007471,-31.010261,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003326,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4398163.419415056 6571708.574481855),No reportado,bpa2023.9464,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.330000,10.330000,No reportado,No reportado,No reportado,POINT (4398163.443126461 6571708.534730343),-64.066154,-30.989131,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003326,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4398163.419415056 6571708.574481855),No reportado,bpa2023.9464,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.330000,10.330000,No reportado,No reportado,No reportado,POINT (4398163.443126461 6571708.534730343),-64.066154,-30.989131,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003326,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4398163.419415056 6571708.574481855),No reportado,bpa2023.9464,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.330000,10.330000,No reportado,No reportado,No reportado,POINT (4398163.443126461 6571708.534730343),-64.066154,-30.989131,344,SINSACATE
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003211,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399055.684336922 6572412.687970844),No reportado,bpa2023.9465,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.450000,10.450000,No reportado,No reportado,No reportado,POINT (4399055.652180232 6572412.707564429),-64.056744,-30.982858,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003211,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399055.684336922 6572412.687970844),No reportado,bpa2023.9465,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.450000,10.450000,No reportado,No reportado,No reportado,POINT (4399055.652180232 6572412.707564429),-64.056744,-30.982858,27,JESUS MARIA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235003211,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4399055.684336922 6572412.687970844),No reportado,bpa2023.9465,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.450000,10.450000,No reportado,No reportado,No reportado,POINT (4399055.652180232 6572412.707564429),-64.056744,-30.982858,344,SINSACATE
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004233,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4403709.665456452 6570082.333909891),No reportado,bpa2023.9471,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4403709.647217926 6570082.2863366045),-64.008251,-31.004263,22,COLONIA CAROYA
2023-01-01,1,Si,Si,No reportado,6,No reportado,Si,No reportado,130235004144,No reportado,No reportado,No reportado,Si,Si,Si,POINT (4402887.662567268 6571451.401014601),No reportado,bpa2023.9474,No reportado,No reportado,No reportado,No reportado,LA FLORIDA,Si,Si,No reportado,No reportado,No reportado,No reportado,Si,No reportado,10.010000,10.010000,No reportado,No reportado,No reportado,POINT (4402887.706926251 6571451.356446155),-64.016726,-30.991849,22,COLONIA CAROYA
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,170415089034,No reportado,No reportado,No reportado,Si,Si,No reportado,POINT (4367665.175056742 6615004.739099495),No reportado,bpa2023.3829,No reportado,No reportado,No reportado,No reportado,Estancia El Silencio,No reportado,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,35.790000,35.790000,No reportado,No reportado,No reportado,POINT (4367665.213677574 6615004.696784305),-64.379791,-30.595688,416,ISCHILIN VIEJO
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,170415089034,No reportado,No reportado,No reportado,Si,Si,No reportado,POINT (4367665.175056742 6615004.739099495),No reportado,bpa2023.3829,No reportado,No reportado,No reportado,No reportado,Estancia El Silencio,No reportado,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,35.790000,35.790000,No reportado,No reportado,No reportado,POINT (4367665.213677574 6615004.696784305),-64.379791,-30.595688,421,ISCHILIN
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,170440529928,No reportado,No reportado,No reportado,Si,Si,No reportado,POINT (4367641.811722722 6613992.093037862),No reportado,bpa2023.3952,No reportado,No reportado,No reportado,No reportado,Estancia El Silencio,No reportado,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,97.360000,97.360000,No reportado,No reportado,No reportado,POINT (4367641.8325165305 6613992.081428771),-64.380164,-30.604817,420,CERRO NEGRO
2023-01-01,1,No reportado,No reportado,No reportado,3,No reportado,No reportado,No reportado,170440529928,No reportado,No reportado,No reportado,Si,Si,No reportado,POINT (4367641.811722722 6613992.093037862),No reportado,bpa2023.3952,No reportado,No reportado,No reportado,No reportado,Estancia El Silencio,No reportado,Si,Si,No reportado,No reportado,No reportado,Si,No reportado,97.360000,97.360000,No reportado,No reportado,No reportado,POINT (4367641.8325165305 6613992.081428771),-64.380164,-30.604817,416,ISCHILIN VIEJO
